Date,Product_ID,Product_Category,Sales_Quantity,Price_per_Unit,Revenue,Product_Name,Month
2024-02-28,P011,Electronics,7,321.69,2573.52,Tablet,2
2024-02-29,P047,Furniture,9,323.97,3239.7000000000003,Sofa,2
2024-03-01,P032,Groceries,2,84.38,168.76,Milk,3
2024-03-02,P011,Electronics,14,123.07,1722.98,Tablet,3
2024-03-03,P016,Toys,16,233.7,3739.2,Action Figure,3
2024-03-04,P011,Electronics,17,98.16,1668.72,Tablet,3
2024-03-05,P042,Clothing,11,294.57,3240.27,Dress,3
2024-03-06,P012,Electronics,2,244.85,489.7,Smartphone,3
2024-03-07,P018,Furniture,5,262.0,1310.0,Bed,3
2024-03-08,P017,Electronics,16,71.56,1144.96,Smartwatch,3
2024-03-09,P032,Groceries,16,261.04,4176.64,Milk,3
2024-03-10,P011,Electronics,2,29.49,58.98,Tablet,3
2024-03-11,P002,Clothing,16,441.36,7061.76,Sweater,3
2024-03-12,P017,Electronics,5,174.91,874.55,Smartwatch,3
2024-03-13,P013,Furniture,8,428.89,3431.12,Table,3
2024-03-14,P039,Toys,14,352.32,4932.48,Remote Car,3
2024-03-15,P017,Electronics,10,384.26,3842.6,Smartwatch,3
2024-03-16,P011,Electronics,2,160.7,321.4,Tablet,3
2024-03-17,P013,Groceries,3,117.73,353.19,Rice,3
2024-03-18,P013,Furniture,18,206.34,3714.12,Table,3
2024-03-19,P016,Toys,2,16.99,33.98,Action Figure,3
2024-03-20,P002,Clothing,9,459.78,4138.02,Jeans,3
2024-03-21,P012,Electronics,2,196.57,393.14,Smartphone,3
2024-03-22,P039,Toys,7,494.34,3460.38,Remote Car,3
2024-03-23,P042,Clothing,7,381.92,2673.44,Dress,3
2024-03-24,P018,Furniture,14,44.85,627.9,Bed,3
2024-03-25,P013,Furniture,5,331.79,1658.95,Table,3
2024-03-26,P039,Toys,8,139.07,1112.56,Remote Car,3
2024-03-27,P042,Clothing,18,125.64,2261.52,Dress,3
2024-03-28,P023,Furniture,6,132.0,792.0,Wardrobe,3
2024-03-29,P039,Toys,14,458.46,6418.44,Remote Car,3
2024-03-30,P014,Furniture,18,252.49,4544.82,Chair,3
2024-03-31,P018,Furniture,17,336.39,5718.63,Bed,3
2024-04-01,P018,Furniture,9,144.07,1296.63,Bed,4
2024-04-02,P032,Groceries,13,263.86,3430.1800000000003,Milk,4
2024-04-03,P002,Clothing,16,178.3,2852.8,Sweater,4
2024-04-04,P045,Toys,10,163.96,1639.6,Doll,4
2024-04-05,P016,Toys,10,127.25,1272.5,Action Figure,4
2024-04-06,P048,Clothing,4,207.46,829.84,T-Shirt,4
2024-04-07,P002,Clothing,12,331.71,3980.52,Jeans,4
2024-04-08,P031,Clothing,8,114.91,919.28,Jacket,4
2024-04-09,P048,Clothing,15,482.89,7243.349999999999,T-Shirt,4
2024-04-10,P004,Electronics,19,66.68,1266.92,Laptop,4
2024-04-11,P045,Toys,15,242.7,3640.5,Doll,4
2024-04-12,P012,Electronics,8,47.09,376.72,Smartphone,4
2024-04-13,P013,Furniture,8,16.22,129.76,Table,4
2024-04-14,P047,Furniture,19,461.73,8772.87,Sofa,4
2024-04-15,P037,Toys,9,406.14,3655.26,Puzzle,4
2024-04-16,P018,Furniture,17,348.61,5926.37,Bed,4
2024-04-17,P002,Clothing,8,433.27,3466.16,Jeans,4
2024-04-18,P038,Electronics,12,402.41,4828.92,Headphones,4
2024-04-19,P002,Clothing,15,325.38,4880.7,Sweater,4
2024-04-20,P013,Furniture,4,424.43,1697.72,Table,4
2024-04-21,P012,Electronics,6,198.45,1190.6999999999998,Smartphone,4
2024-04-22,P042,Clothing,16,278.61,4457.76,Dress,4
2024-04-23,P039,Toys,5,389.27,1946.35,Remote Car,4
2024-04-24,P042,Clothing,13,46.98,610.74,Dress,4
2024-04-25,P013,Furniture,15,430.03,6450.45,Table,4
2024-04-26,P011,Electronics,17,82.63,1404.71,Tablet,4
2024-04-27,P016,Toys,5,432.95,2164.75,Lego Set,4
2024-04-28,P038,Electronics,19,159.11,3023.09,Headphones,4
2024-04-29,P045,Toys,7,166.76,1167.32,Doll,4
2024-04-30,P011,Electronics,3,41.6,124.8,Tablet,4
2024-05-01,P018,Furniture,13,443.52,5765.76,Bed,5
2024-05-02,P016,Toys,14,91.38,1279.32,Action Figure,5
2024-05-03,P023,Groceries,16,316.87,5069.92,Vegetables,5
2024-05-04,P012,Electronics,13,323.76,4208.88,Smartphone,5
2024-05-05,P012,Electronics,2,144.17,288.34,Smartphone,5
2024-05-06,P042,Clothing,14,492.9,6900.599999999999,Dress,5
2024-05-07,P016,Toys,7,36.76,257.32,Lego Set,5
2024-05-08,P044,Groceries,5,305.9,1529.5,Eggs,5
2024-05-09,P023,Furniture,14,242.37,3393.1800000000003,Wardrobe,5
2024-05-10,P048,Clothing,9,126.51,1138.59,T-Shirt,5
2024-05-11,P023,Groceries,10,85.96,859.5999999999999,Vegetables,5
2024-05-12,P016,Toys,7,369.86,2589.02,Lego Set,5
2024-05-13,P039,Groceries,14,458.58,6420.12,Bread,5
2024-05-14,P004,Electronics,14,58.24,815.36,Laptop,5
2024-05-15,P038,Electronics,2,101.02,202.04,Headphones,5
2024-05-16,P002,Clothing,17,493.2,8384.4,Jeans,5
2024-05-17,P016,Toys,4,12.44,49.76,Action Figure,5
2024-05-18,P045,Toys,13,256.58,3335.54,Doll,5
2024-05-19,P032,Groceries,18,260.48,4688.64,Milk,5
2024-05-20,P002,Clothing,3,135.26,405.78,Jeans,5
2024-05-21,P039,Toys,19,333.2,6330.8,Remote Car,5
2024-05-22,P011,Electronics,5,472.75,2363.75,Tablet,5
2024-05-23,P039,Groceries,1,227.86,227.86,Bread,5
2024-05-24,P023,Furniture,9,375.96,3383.64,Wardrobe,5
2024-05-25,P012,Electronics,8,324.8,2598.4,Smartphone,5
2024-05-26,P002,Clothing,3,239.11,717.33,Jeans,5
2024-05-27,P039,Toys,2,29.66,59.32,Remote Car,5
2024-05-28,P038,Electronics,1,372.17,372.17,Headphones,5
2024-05-29,P018,Furniture,12,184.81,2217.7200000000003,Bed,5
2024-05-30,P023,Furniture,13,116.12,1509.56,Wardrobe,5
2024-05-31,P042,Clothing,10,474.39,4743.9,Dress,5
2024-06-01,P012,Electronics,17,387.88,6593.96,Smartphone,6
2024-06-02,P032,Groceries,11,481.32,5294.52,Milk,6
2024-06-03,P011,Electronics,5,131.83,659.1500000000001,Tablet,6
2024-06-04,P018,Furniture,9,418.72,3768.480000000001,Bed,6
2024-06-05,P002,Clothing,13,305.82,3975.66,Sweater,6
2024-06-06,P031,Clothing,11,490.84,5399.24,Jacket,6
2024-06-07,P044,Groceries,4,473.43,1893.72,Eggs,6
2024-06-08,P048,Clothing,11,486.62,5352.82,T-Shirt,6
2024-06-09,P002,Clothing,9,476.12,4285.08,Sweater,6
2024-06-10,P042,Clothing,7,8.79,61.53,Dress,6
2024-06-11,P048,Clothing,16,371.84,5949.44,T-Shirt,6
2024-06-12,P031,Clothing,5,139.61,698.0500000000001,Jacket,6
2024-06-13,P014,Furniture,6,353.99,2123.94,Chair,6
2024-06-14,P011,Electronics,19,490.4,9317.6,Tablet,6
2024-06-15,P016,Toys,1,24.48,24.48,Action Figure,6
2024-06-16,P048,Clothing,16,285.66,4570.56,T-Shirt,6
2024-06-17,P037,Toys,18,368.8,6638.400000000001,Puzzle,6
2024-06-18,P039,Toys,13,130.41,1695.33,Remote Car,6
2024-06-19,P014,Furniture,1,116.44,116.44,Chair,6
2024-06-20,P002,Clothing,10,34.87,348.7,Sweater,6
2024-06-21,P016,Toys,7,51.49,360.43,Lego Set,6
2024-06-22,P048,Clothing,5,330.09,1650.4499999999998,T-Shirt,6
2024-06-23,P032,Groceries,13,255.08,3316.04,Milk,6
2024-06-24,P013,Groceries,16,19.89,318.24,Rice,6
2024-06-25,P039,Groceries,14,484.98,6789.72,Bread,6
2024-06-26,P039,Toys,11,329.74,3627.14,Remote Car,6
2024-06-27,P044,Groceries,19,260.16,4943.040000000001,Eggs,6
2024-06-28,P047,Furniture,2,140.0,280.0,Sofa,6
2024-06-29,P023,Furniture,8,330.76,2646.08,Wardrobe,6
2024-06-30,P039,Toys,13,185.26,2408.38,Remote Car,6
2024-07-01,P042,Clothing,7,352.73,2469.11,Dress,7
2024-07-02,P004,Electronics,13,342.87,4114.4400000000005,Laptop,7
2024-07-03,P042,Clothing,8,50.91,407.28,Dress,7
2024-07-04,P042,Clothing,17,455.08,7281.28,Dress,7
2024-07-05,P002,Clothing,19,246.05,4428.900000000001,Sweater,7
2024-07-06,P002,Clothing,20,199.51,3790.69,Jeans,7
2024-07-07,P004,Electronics,4,477.95,1911.8,Laptop,7
2024-07-08,P039,Groceries,13,221.91,2662.92,Bread,7
2024-07-09,P048,Clothing,17,362.0,5792.0,T-Shirt,7
2024-07-10,P014,Furniture,18,329.29,5597.93,Chair,7
2024-07-11,P039,Toys,4,86.74,346.96,Remote Car,7
2024-07-12,P016,Toys,9,495.62,4460.58,Lego Set,7
2024-07-13,P013,Furniture,5,234.48,1172.4,Table,7
2024-07-14,P042,Clothing,18,200.42,3407.14,Dress,7
2024-07-15,P004,Electronics,18,460.21,7823.57,Laptop,7
2024-07-16,P044,Groceries,2,266.97,533.94,Eggs,7
2024-07-17,P016,Toys,2,354.01,708.02,Action Figure,7
2024-07-18,P013,Groceries,7,423.89,2967.23,Rice,7
2024-07-19,P038,Electronics,4,121.57,486.28,Headphones,7
2024-07-20,P039,Toys,14,88.89,1155.57,Remote Car,7
2024-07-21,P013,Groceries,12,38.91,428.01,Rice,7
2024-07-22,P011,Electronics,3,449.08,1347.24,Tablet,7
2024-07-23,P032,Groceries,2,104.18,208.36,Milk,7
2024-07-24,P048,Clothing,17,157.34,2517.44,T-Shirt,7
2024-07-25,P004,Electronics,3,146.47,439.41,Laptop,7
2024-07-26,P013,Groceries,16,155.77,2336.55,Rice,7
2024-07-27,P042,Clothing,18,335.69,5706.73,Dress,7
2024-07-28,P048,Clothing,17,477.29,7636.64,T-Shirt,7
2024-07-29,P011,Electronics,7,168.08,1176.5600000000002,Tablet,7
2024-07-30,P018,Furniture,17,206.79,3308.64,Bed,7
2024-07-31,P039,Toys,5,386.72,1933.6,Remote Car,7
2024-08-01,P038,Electronics,2,219.01,438.02,Headphones,8
2024-08-02,P042,Clothing,1,463.39,463.39,Dress,8
2024-08-03,P031,Clothing,14,254.09,3303.17,Jacket,8
2024-08-04,P038,Electronics,17,177.13,2834.08,Headphones,8
2024-08-05,P013,Furniture,5,485.93,2429.65,Table,8
2024-08-06,P016,Toys,3,215.76,647.28,Lego Set,8
2024-08-07,P039,Groceries,16,119.43,1791.45,Bread,8
2024-08-08,P012,Electronics,17,92.96,1487.36,Smartphone,8
2024-08-09,P016,Toys,12,497.61,5473.71,Action Figure,8
2024-08-10,P039,Toys,20,377.73,7176.870000000001,Remote Car,8
2024-08-11,P002,Clothing,19,207.29,3731.22,Jeans,8
2024-08-12,P039,Groceries,9,414.05,3726.45,Bread,8
2024-08-13,P017,Electronics,8,275.67,2205.36,Smartwatch,8
2024-08-14,P002,Clothing,20,162.11,3080.09,Jeans,8
2024-08-15,P042,Clothing,5,372.98,1864.9,Dress,8
2024-08-16,P014,Furniture,18,374.22,6361.740000000001,Chair,8
2024-08-17,P037,Toys,5,252.58,1262.9,Puzzle,8
2024-08-18,P038,Electronics,15,27.35,382.9,Headphones,8
2024-08-19,P038,Electronics,7,43.13,301.91,Headphones,8
2024-08-20,P004,Electronics,9,395.43,3558.87,Laptop,8
2024-08-21,P031,Clothing,18,412.62,7014.54,Jacket,8
2024-08-22,P023,Furniture,3,340.75,1022.25,Wardrobe,8
2024-08-23,P032,Groceries,8,420.34,3362.72,Milk,8
2024-08-24,P048,Clothing,14,361.15,4694.95,T-Shirt,8
2024-08-25,P013,Groceries,17,448.98,7183.68,Rice,8
2024-08-26,P013,Furniture,11,79.45,794.5,Table,8
2024-08-27,P037,Toys,19,196.93,3544.74,Puzzle,8
2024-08-28,P004,Electronics,3,234.73,704.1899999999999,Laptop,8
2024-08-29,P023,Groceries,13,152.34,1828.08,Vegetables,8
2024-08-30,P031,Clothing,17,364.06,5824.96,Jacket,8
2024-08-31,P013,Groceries,19,456.66,8219.880000000001,Rice,8
2024-09-01,P037,Toys,18,209.18,3556.06,Puzzle,9
2024-09-02,P012,Electronics,7,471.06,3297.42,Smartphone,9
2024-09-03,P039,Groceries,20,260.8,4955.2,Bread,9
2024-09-04,P037,Toys,8,263.65,2109.2,Puzzle,9
2024-09-05,P048,Clothing,18,302.11,5135.87,T-Shirt,9
2024-09-06,P013,Furniture,7,137.82,964.74,Table,9
2024-09-07,P042,Clothing,1,194.76,194.76,Dress,9
2024-09-08,P012,Electronics,8,278.85,2230.8,Smartphone,9
2024-09-09,P002,Clothing,20,471.28,8954.32,Jeans,9
2024-09-10,P002,Clothing,11,323.13,3231.3,Sweater,9
2024-09-11,P031,Clothing,13,169.89,2038.68,Jacket,9
2024-09-12,P042,Clothing,1,10.18,10.18,Dress,9
2024-09-13,P012,Electronics,4,490.92,1963.68,Smartphone,9
2024-09-14,P037,Toys,4,249.03,996.12,Puzzle,9
2024-09-15,P023,Groceries,9,469.56,4226.04,Vegetables,9
2024-09-16,P018,Furniture,16,276.93,4153.95,Bed,9
2024-09-17,P013,Groceries,16,304.71,4570.65,Rice,9
2024-09-18,P032,Groceries,7,357.4,2501.8,Milk,9
2024-09-19,P023,Furniture,13,163.88,1966.56,Wardrobe,9
2024-09-20,P011,Electronics,3,351.0,1053.0,Tablet,9
2024-09-21,P047,Furniture,9,265.76,2391.84,Sofa,9
2024-09-22,P038,Electronics,15,337.88,4730.32,Headphones,9
2024-09-23,P023,Groceries,14,418.74,5443.62,Vegetables,9
2024-09-24,P017,Electronics,13,96.19,1154.28,Smartwatch,9
2024-09-25,P016,Toys,1,308.71,308.71,Action Figure,9
2024-09-26,P014,Furniture,20,30.8,585.2,Chair,9
2024-09-27,P045,Toys,17,55.55,888.8,Doll,9
2024-09-28,P013,Groceries,13,338.92,4067.04,Rice,9
2024-09-29,P014,Furniture,11,40.11,401.1,Chair,9
2024-09-30,P032,Groceries,2,299.7,599.4,Milk,9
2024-10-01,P045,Toys,20,113.91,2050.38,Doll,10
2024-10-02,P013,Groceries,14,155.52,2021.76,Rice,10
2024-10-03,P047,Furniture,6,69.17,415.02,Sofa,10
2024-10-04,P014,Furniture,13,128.09,1537.08,Chair,10
2024-10-05,P039,Groceries,4,411.54,1646.16,Bread,10
2024-10-06,P014,Furniture,1,321.24,321.24,Chair,10
2024-10-07,P014,Furniture,12,475.13,5226.43,Chair,10
2024-10-08,P023,Groceries,9,29.13,233.04,Vegetables,10
2024-10-09,P045,Toys,2,397.24,794.48,Doll,10
2024-10-10,P013,Furniture,2,351.04,702.08,Table,10
2024-10-11,P014,Furniture,18,134.14,2146.24,Chair,10
2024-10-12,P013,Furniture,1,365.94,365.94,Table,10
2024-10-13,P047,Furniture,4,359.69,1438.76,Sofa,10
2024-10-14,P032,Groceries,6,232.38,1394.28,Milk,10
2024-10-15,P045,Toys,16,345.88,4842.32,Doll,10
2024-10-16,P016,Toys,17,225.07,3376.05,Action Figure,10
2024-10-17,P017,Electronics,8,171.1,1197.7,Smartwatch,10
2024-10-18,P014,Furniture,8,235.91,1651.37,Chair,10
2024-10-19,P023,Furniture,20,448.09,8065.62,Wardrobe,10
2024-10-20,P017,Electronics,2,195.37,390.74,Smartwatch,10
2024-10-21,P039,Toys,17,204.83,3072.4500000000003,Remote Car,10
2024-10-22,P031,Clothing,1,306.16,306.16,Jacket,10
2024-10-23,P002,Clothing,19,377.73,6421.41,Sweater,10
2024-10-24,P045,Toys,14,368.64,4792.32,Doll,10
2024-10-25,P023,Furniture,13,14.8,177.60000000000002,Wardrobe,10
2024-10-26,P042,Clothing,17,345.27,5179.049999999999,Dress,10
2024-10-27,P023,Groceries,5,228.02,1140.1,Vegetables,10
2024-10-28,P039,Groceries,8,264.42,1850.94,Bread,10
2024-10-29,P011,Electronics,9,283.02,2264.16,Tablet,10
2024-10-30,P016,Toys,16,367.2,5140.8,Lego Set,10
2024-10-31,P039,Toys,4,416.51,1666.04,Remote Car,10
2024-11-01,P031,Clothing,16,324.9,4548.599999999999,Jacket,11
2024-11-02,P047,Furniture,12,284.13,2841.3,Sofa,11
2024-11-03,P045,Toys,19,190.02,3040.32,Doll,11
2024-11-04,P031,Clothing,13,73.25,805.75,Jacket,11
2024-11-05,P048,Clothing,16,479.5,6713.0,T-Shirt,11
2024-11-06,P016,Toys,16,233.61,3270.54,Lego Set,11
2024-11-07,P042,Clothing,2,285.28,570.56,Dress,11
2024-11-08,P038,Electronics,15,376.78,4898.139999999999,Headphones,11
2024-11-09,P038,Electronics,3,38.86,116.58,Headphones,11
2024-11-10,P045,Toys,21,428.23,7708.14,Doll,11
2024-11-11,P014,Furniture,4,399.53,1598.12,Chair,11
2024-11-12,P004,Electronics,22,388.34,7378.459999999999,Laptop,11
2024-11-13,P011,Electronics,19,15.88,254.08,Tablet,11
2024-11-14,P037,Toys,4,265.63,1062.52,Puzzle,11
2024-11-15,P032,Groceries,22,31.86,605.34,Milk,11
2024-11-16,P031,Clothing,18,277.68,4165.2,Jacket,11
2024-11-17,P038,Electronics,1,360.63,360.63,Headphones,11
2024-11-18,P039,Groceries,19,65.32,1045.12,Bread,11
2024-11-19,P014,Furniture,18,348.97,5234.55,Chair,11
2024-11-20,P039,Groceries,19,227.52,3640.32,Bread,11
2024-11-21,P037,Toys,1,406.72,406.72,Puzzle,11
2024-11-22,P023,Furniture,20,269.13,4575.21,Wardrobe,11
2024-11-23,P018,Furniture,6,171.38,856.9,Bed,11
2024-11-24,P032,Groceries,6,169.34,846.7,Milk,11
2024-11-25,P045,Toys,8,449.26,3144.82,Doll,11
2024-11-26,P011,Electronics,15,229.17,2979.21,Tablet,11
2024-11-27,P039,Groceries,14,205.85,2470.2,Bread,11
2024-11-28,P004,Electronics,4,24.74,98.96,Laptop,11
2024-11-29,P032,Groceries,4,185.34,741.36,Milk,11
2024-11-30,P017,Electronics,7,425.57,2553.42,Smartwatch,11
2024-12-01,P023,Groceries,19,381.69,5725.35,Vegetables,12
2024-12-02,P047,Furniture,24,114.35,2172.65,Sofa,12
2024-12-03,P031,Clothing,7,209.46,1256.76,Jacket,12
2024-12-04,P013,Furniture,15,102.31,1227.72,Table,12
2024-12-05,P017,Electronics,18,477.34,6682.759999999999,Smartwatch,12
2024-12-06,P016,Toys,23,301.07,5419.26,Lego Set,12
2024-12-07,P023,Furniture,15,378.41,4540.92,Wardrobe,12
2024-12-08,P048,Clothing,19,358.34,5375.099999999999,T-Shirt,12
2024-12-09,P012,Electronics,24,437.48,8312.12,Smartphone,12
2024-12-10,P018,Furniture,10,474.92,3799.36,Bed,12
2024-12-11,P023,Groceries,11,21.06,189.54,Vegetables,12
2024-12-12,P045,Toys,6,487.77,2438.85,Doll,12
2024-12-13,P004,Electronics,6,435.92,2179.6,Laptop,12
2024-12-14,P023,Furniture,7,194.56,1167.36,Wardrobe,12
2024-12-15,P011,Electronics,3,419.35,1258.0500000000002,Tablet,12
2024-12-16,P013,Groceries,6,369.6,1848.0,Rice,12
2024-12-17,P002,Clothing,1,397.59,397.59,Sweater,12
2024-12-18,P023,Furniture,14,114.24,1256.64,Wardrobe,12
2024-12-19,P011,Electronics,1,326.04,326.04,Tablet,12
2024-12-20,P011,Electronics,9,17.83,124.81,Tablet,12
2024-12-21,P012,Electronics,19,424.87,6373.05,Smartphone,12
2024-12-22,P048,Clothing,22,475.77,8088.09,T-Shirt,12
2024-12-23,P038,Electronics,10,332.75,2662.0,Headphones,12
2024-12-24,P016,Toys,2,258.77,517.54,Action Figure,12
2024-12-25,P037,Toys,16,364.24,4735.12,Puzzle,12
2024-12-26,P011,Electronics,15,166.55,1998.6,Tablet,12
2024-12-27,P016,Toys,6,315.06,1575.3,Lego Set,12
2024-12-28,P018,Furniture,16,360.89,4691.57,Bed,12
2024-12-29,P039,Toys,7,75.63,453.78,Remote Car,12
2024-12-30,P011,Electronics,19,74.33,1114.95,Tablet,12
2024-12-31,P044,Groceries,14,359.49,3954.39,Eggs,12
2024-01-01,P047,Furniture,3,218.73,874.92,Sofa,1
2024-01-02,P002,Clothing,0,445.15,445.15,Jeans,1
2024-01-03,P011,Electronics,13,159.41,2391.15,Tablet,1
2024-01-04,P002,Clothing,10,26.0,312.0,Jeans,1
2024-01-05,P013,Groceries,8,326.69,2940.21,Rice,1
2024-01-06,P031,Clothing,9,343.7,3780.7,Jacket,1
2024-01-07,P011,Electronics,4,279.03,1395.15,Tablet,1
2024-01-08,P004,Electronics,6,343.25,2402.75,Laptop,1
2024-01-09,P032,Groceries,7,264.26,2114.08,Milk,1
2024-01-10,P038,Electronics,0,347.85,347.85,Headphones,1
2024-01-11,P013,Groceries,0,26.75,26.75,Rice,1
2024-01-12,P044,Groceries,2,187.36,562.08,Eggs,1
2024-01-13,P012,Electronics,7,109.35,874.8,Smartphone,1
2024-01-14,P045,Toys,9,54.17,595.87,Doll,1
2024-01-15,P013,Groceries,0,120.88,120.88,Rice,1
2024-01-16,P038,Electronics,12,99.7,1395.8,Headphones,1
2024-01-17,P045,Toys,0,486.7,486.7,Doll,1
2024-01-18,P039,Groceries,5,146.84,881.04,Bread,1
2024-01-19,P016,Toys,5,119.32,715.92,Lego Set,1
2024-01-20,P023,Furniture,2,418.26,1254.78,Wardrobe,1
2024-01-21,P013,Furniture,9,212.46,2124.6,Table,1
2024-01-22,P039,Toys,10,213.63,2563.56,Remote Car,1
2024-01-23,P039,Groceries,9,224.58,2245.8,Bread,1
2024-01-24,P011,Electronics,1,211.18,422.36,Tablet,1
2024-01-25,P002,Clothing,11,166.65,2166.4500000000003,Sweater,1
2024-01-26,P011,Electronics,14,146.74,2347.84,Tablet,1
2024-01-27,P031,Clothing,11,441.57,5740.41,Jacket,1
2024-01-28,P002,Clothing,3,85.05,340.2,Sweater,1
2024-01-29,P044,Groceries,3,94.63,378.52,Eggs,1
2024-01-30,P016,Toys,9,288.0,3168.0,Action Figure,1
2024-01-31,P038,Electronics,12,175.11,2451.54,Headphones,1
2024-02-01,P039,Toys,2,213.66,640.98,Remote Car,2
2024-02-02,P014,Furniture,17,404.24,7680.56,Chair,2
2024-02-03,P039,Groceries,0,452.3,452.3,Bread,2
2024-02-04,P039,Groceries,4,396.32,1981.6,Bread,2
2024-02-05,P013,Furniture,15,121.29,2061.9300000000003,Table,2
2024-02-06,P011,Electronics,0,490.09,490.09,Tablet,2
2024-02-07,P018,Furniture,17,184.77,3510.63,Bed,2
2024-02-08,P011,Electronics,17,88.69,1685.11,Tablet,2
2024-02-09,P002,Clothing,3,252.25,1009.0,Jeans,2
2024-02-10,P013,Groceries,17,364.02,6916.379999999999,Rice,2
2024-02-11,P004,Electronics,5,46.22,277.32,Laptop,2
2024-02-12,P016,Toys,13,318.97,4784.55,Lego Set,2
2024-02-13,P039,Toys,3,429.75,1719.0,Remote Car,2
2024-02-14,P032,Groceries,0,134.58,134.58,Milk,2
2024-02-15,P014,Furniture,15,348.1,5917.700000000001,Chair,2
2024-02-16,P013,Furniture,9,202.95,2232.45,Table,2
2024-02-17,P038,Electronics,15,210.0,3570.0,Headphones,2
2024-02-18,P013,Furniture,0,144.0,144.0,Table,2
2024-02-19,P044,Groceries,8,314.07,2826.63,Eggs,2
2024-02-20,P038,Electronics,12,183.69,2571.66,Headphones,2
2024-02-21,P002,Clothing,13,416.3,6244.5,Sweater,2
2024-02-22,P047,Furniture,0,481.64,481.64,Sofa,2
2024-02-23,P014,Furniture,1,467.87,935.74,Chair,2
2024-02-24,P011,Electronics,16,85.75,1543.5,Tablet,2
2024-02-25,P016,Toys,16,12.02,216.36,Action Figure,2
2024-02-26,P014,Furniture,5,222.04,1332.24,Chair,2
2024-02-27,P013,Groceries,7,365.8,2926.4,Rice,2
2024-02-28,P047,Furniture,0,488.84,488.84,Sofa,2
2024-02-29,P031,Clothing,13,392.79,5891.85,Jacket,2
2024-03-01,P023,Furniture,10,292.37,2923.7,Wardrobe,3
2024-03-02,P039,Toys,4,18.04,72.16,Remote Car,3
2024-03-03,P014,Furniture,10,413.64,4136.4,Chair,3
2024-03-04,P012,Electronics,11,92.69,1019.59,Smartphone,3
2024-03-05,P047,Furniture,5,32.53,162.65,Sofa,3
2024-03-06,P045,Toys,9,425.93,3833.37,Doll,3
2024-03-07,P011,Electronics,5,285.29,1426.45,Tablet,3
2024-03-08,P039,Groceries,11,68.63,754.93,Bread,3
2024-03-09,P004,Electronics,3,196.34,589.02,Laptop,3
2024-03-10,P002,Clothing,4,47.34,189.36,Jeans,3
2024-03-11,P017,Electronics,10,320.82,3208.2,Smartwatch,3
2024-03-12,P032,Groceries,7,144.8,1013.6,Milk,3
2024-03-13,P014,Furniture,1,433.72,433.72,Chair,3
2024-03-14,P012,Electronics,6,182.11,1092.66,Smartphone,3
2024-03-15,P038,Electronics,8,249.84,1998.72,Headphones,3
2024-03-16,P038,Electronics,17,36.44,619.48,Headphones,3
2024-03-17,P012,Electronics,7,141.42,989.94,Smartphone,3
2024-03-18,P023,Groceries,1,340.0,340.0,Vegetables,3
2024-03-19,P039,Toys,9,369.45,3325.05,Remote Car,3
2024-03-20,P039,Toys,11,125.2,1377.2,Remote Car,3
2024-03-21,P011,Electronics,19,254.39,4833.41,Tablet,3
2024-03-22,P044,Groceries,2,409.68,819.36,Eggs,3
2024-03-23,P032,Groceries,11,193.06,2123.66,Milk,3
2024-03-24,P012,Electronics,3,71.22,213.66,Smartphone,3
2024-03-25,P042,Clothing,17,218.78,3719.26,Dress,3
2024-03-26,P011,Electronics,10,302.31,3023.1,Tablet,3
2024-03-27,P048,Clothing,3,8.66,25.98,T-Shirt,3
2024-03-28,P011,Electronics,3,177.54,532.62,Tablet,3
2024-03-29,P042,Clothing,7,305.68,2139.76,Dress,3
2024-03-30,P048,Clothing,2,476.2,952.4,T-Shirt,3
2024-03-31,P012,Electronics,1,207.23,207.23,Smartphone,3
2024-04-01,P048,Clothing,7,85.67,599.69,T-Shirt,4
2024-04-02,P047,Furniture,11,269.44,2963.84,Sofa,4
2024-04-03,P016,Toys,6,146.45,878.6999999999999,Action Figure,4
2024-04-04,P044,Groceries,4,111.32,445.28,Eggs,4
2024-04-05,P031,Clothing,19,297.25,5647.75,Jacket,4
2024-04-06,P031,Clothing,19,458.36,8708.84,Jacket,4
2024-04-07,P013,Groceries,14,418.44,5858.16,Rice,4
2024-04-08,P002,Clothing,3,95.23,285.69,Jeans,4
2024-04-09,P044,Groceries,4,384.11,1536.44,Eggs,4
2024-04-10,P011,Electronics,8,118.78,950.24,Tablet,4
2024-04-11,P047,Furniture,18,148.9,2680.2000000000003,Sofa,4
2024-04-12,P047,Furniture,4,460.43,1841.72,Sofa,4
2024-04-13,P016,Toys,11,455.97,5015.67,Lego Set,4
2024-04-14,P031,Clothing,16,88.47,1415.52,Jacket,4
2024-04-15,P016,Toys,3,36.77,110.31,Lego Set,4
2024-04-16,P011,Electronics,7,150.09,1050.63,Tablet,4
2024-04-17,P018,Furniture,2,292.98,585.96,Bed,4
2024-04-18,P017,Electronics,1,439.06,439.06,Smartwatch,4
2024-04-19,P038,Electronics,1,63.82,63.82,Headphones,4
2024-04-20,P002,Clothing,6,210.4,1262.4,Jeans,4
2024-04-21,P012,Electronics,19,139.52,2650.88,Smartphone,4
2024-04-22,P047,Furniture,7,12.39,86.73,Sofa,4
2024-04-23,P016,Toys,5,395.28,1976.4,Action Figure,4
2024-04-24,P014,Furniture,18,407.58,7336.44,Chair,4
2024-04-25,P002,Clothing,13,114.51,1488.63,Sweater,4
